Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","MRT","Mauritanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4301.018","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MYT","Mayotte","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","240.02","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MYT","Mayotte","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","246.489","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MEX","Mexique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","125890.949","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MEX","Mexique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","127540.423","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","FSM","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","104.433","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","FSM","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","104.937","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MCO","Monaco","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","38.307","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MCO","Monaco","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","38.499","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MNG","Mongolie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2976.877","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MNG","Mongolie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3027.398","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MNE","Monténégro","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","628.178","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MNE","Monténégro","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","628.615","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MSR","Montserrat","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5.124","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MSR","Montserrat","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5.152","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MOZ","Mozambique","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","28010.691","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MOZ","Mozambique","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","28829.476","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MMR","Myanmar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","52403.669","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MMR","Myanmar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","52885.223","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NAM","Namibie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2425.561","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NAM","Namibie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2479.713","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NRU","Nauru","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11.26","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NRU","Nauru","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11.347","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NPL","Népal","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","28656.282","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NPL","Népal","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","28982.771","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NIC","Nicaragua","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6082.035","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NIC","Nicaragua","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6149.928","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NER","Niger","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","19896.965","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NER","Niger","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","20672.987","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NGA","Nigéria","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","181181.744","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NGA","Nigéria","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","185989.64","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NIU","Nioué","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","1.629","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NIU","Nioué","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","1.624","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NOR","Norvège","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5199.836","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NOR","Norvège","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5254.694","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NCL","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","269.091","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NCL","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","272.677","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NZL","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4614.532","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NZL","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4660.833","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","OMN","Oman","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4199.81","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","OMN","Oman","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4424.762","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","UGA","Ouganda","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","40144.87","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","UGA","Ouganda","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","41487.965","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","UZB","Ouzbékistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30976.021","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","UZB","Ouzbékistan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","31446.795","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PAK","Pakistan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","189380.513","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PAK","Pakistan","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","193203.476","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PLW","Palaos","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","21.288","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PLW","Palaos","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","21.503","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PAN","Panama","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3969.249","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PAN","Panama","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4034.119","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PNG","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7919.825","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PNG","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8084.991","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRY","Paraguay","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6639.119","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRY","Paraguay","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6725.308","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NLD","Pays-Bas","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16938.499","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","NLD","Pays-Bas","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","16987.33","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PER","Pérou","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","31376.671","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PER","Pérou","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","31773.839","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PHL","Philippines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","101716.359","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PHL","Philippines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","103320.222","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","POL","Pologne","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","38265.226","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","POL","Pologne","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","38224.41","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PYF","Polynésie française","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","277.69","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PYF","Polynésie française","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","280.208","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRI","Porto Rico","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3673.728","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRI","Porto Rico","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","3667.903","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRT","Portugal","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10418.473","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRT","Portugal","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10371.627","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","QAT","Qatar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2481.539","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","QAT","Qatar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2569.804","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SYR","République arabe syrienne","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","18734.987","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SYR","République arabe syrienne","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","18430.453","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","CAF","République centrafricaine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4546.1","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","CAF","République centrafricaine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4594.621","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KOR","République de Corée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","50593.662","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KOR","République de Corée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","50791.919","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MDA","République de Moldova","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4065.98","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","MDA","République de Moldova","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4059.608","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","76196.619","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","78736.153","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6663.967","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6758.353","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","DOM","République dominicaine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10528.394","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","DOM","République dominicaine","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","10648.791","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","25243.917","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","25368.62","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","53879.957","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","55572.201","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","REU","Réunion","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","863.363","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","REU","Réunion","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","869.925","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ROU","Roumanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","19876.621","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ROU","Roumanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","19778.083","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GBR","Royaume-Uni","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","65397.08","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","GBR","Royaume-Uni","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","65788.574","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","RWA","Rwanda","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","11629.553","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","RWA","Rwanda","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","11917.508","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ESH","Sahara occidental","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","526.216","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ESH","Sahara occidental","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","538.755","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SHN","Sainte-Hélène, Ascension et Tristan de Cunha","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","4.034","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SHN","Sainte-Hélène, Ascension et Tristan de Cunha","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","4.035","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","177.206","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","178.015","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","54.288","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","54.821","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SMR","Saint-Marin","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","32.96","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SMR","Saint-Marin","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","33.203","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","6.29","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","6.305","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VAT","Saint-Siège","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","0.803","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VAT","Saint-Siège","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","0.801","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","109.455","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","109.643","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","WSM","Samoa","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","193.759","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","WSM","Samoa","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","195.125","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ASM","Samoa américaines","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","55.537","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","ASM","Samoa américaines","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","55.599","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","195.553","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","199.91","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SEN","Sénégal","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","14976.994","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SEN","Sénégal","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","15411.614","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SRB","Serbie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","8851.28","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SRB","Serbie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","8820.083","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SYC","Seychelles","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","93.742","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SYC","Seychelles","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","94.228","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SLE","Sierra Leone","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7237.025","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SLE","Sierra Leone","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","7396.19","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SGP","Singapour","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5535.262","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SGP","Singapour","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5622.455","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SVK","Slovaquie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","5439.318","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SVK","Slovaquie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","5444.218","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SVN","Slovénie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2074.788","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","SVN","Slovénie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2077.862","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
